,Registration Date,fips,size
5248,26/04/2020,1295,5
5249,26/04/2020,1299,2
5250,26/04/2020,1300,1
5251,26/04/2020,1304,1
5252,26/04/2020,1307,1
5253,26/04/2020,1310,1
5254,26/04/2020,1334,1
5255,26/04/2020,1349,1
5256,26/04/2020,1352,1
5257,26/04/2020,1353,1
5258,26/04/2020,1354,1
5259,26/04/2020,1396,1
5260,26/04/2020,1397,1
5261,26/04/2020,1405,2
5262,26/04/2020,1408,1
5263,26/04/2020,1409,10
5264,26/04/2020,1450,1
5265,26/04/2020,1457,2
5266,26/04/2020,1460,1
5267,26/04/2020,1463,1
5268,26/04/2020,1464,2
5269,26/04/2020,1467,1
5270,26/04/2020,1509,1
5271,26/04/2020,1512,2
5272,26/04/2020,1514,2
5273,26/04/2020,1524,1
5274,26/04/2020,1572,1
5275,26/04/2020,1575,1
5276,26/04/2020,1613,1
5277,26/04/2020,1623,9
5278,26/04/2020,1624,1
5279,26/04/2020,1629,1
5280,26/04/2020,1634,1
5281,26/04/2020,1670,1
5282,26/04/2020,1684,2
5283,26/04/2020,1687,2
5284,26/04/2020,1689,1
5285,26/04/2020,1726,1
5286,26/04/2020,1728,1
5287,26/04/2020,1741,1
5288,26/04/2020,1797,1
5289,26/04/2020,1807,3
5290,26/04/2020,1840,2
5291,26/04/2020,1895,3
5292,26/04/2020,1917,1
5293,26/04/2020,1942,1
5294,26/04/2020,1960,1
5295,26/04/2020,2060,1
5296,26/04/2020,2065,1
5297,26/04/2020,2079,1
5298,26/04/2020,2280,1
5299,26/04/2020,2331,1
5300,26/04/2020,2391,1
5301,26/04/2020,2441,1
5456,27/04/2020,529,1
5457,27/04/2020,576,1
5458,27/04/2020,590,1
5459,27/04/2020,694,2
5460,27/04/2020,745,1
5461,27/04/2020,803,1
5462,27/04/2020,836,1
5463,27/04/2020,860,1
5464,27/04/2020,911,1
5465,27/04/2020,913,1
5466,27/04/2020,966,1
5467,27/04/2020,1018,1
5468,27/04/2020,1019,1
5469,27/04/2020,1064,1
5470,27/04/2020,1073,4
5471,27/04/2020,1074,1
5472,27/04/2020,1078,1
5473,27/04/2020,1082,1
5474,27/04/2020,1090,1
5475,27/04/2020,1121,1
5476,27/04/2020,1122,1
5477,27/04/2020,1128,2
5478,27/04/2020,1135,1
5479,27/04/2020,1139,1
5480,27/04/2020,1169,1
5481,27/04/2020,1178,1
5482,27/04/2020,1184,1
5483,27/04/2020,1185,3
5484,27/04/2020,1194,1
5485,27/04/2020,1235,1
5486,27/04/2020,1236,1
5487,27/04/2020,1238,5
5488,27/04/2020,1239,1
5489,27/04/2020,1240,2
5490,27/04/2020,1249,1
5491,27/04/2020,1285,2
5492,27/04/2020,1290,1
5493,27/04/2020,1292,1
5494,27/04/2020,1293,8
5495,27/04/2020,1294,6
5496,27/04/2020,1295,2
5497,27/04/2020,1297,1
5498,27/04/2020,1298,1
5499,27/04/2020,1299,3
5500,27/04/2020,1300,1
5501,27/04/2020,1302,1
5502,27/04/2020,1304,1
5503,27/04/2020,1348,2
5504,27/04/2020,1350,2
5505,27/04/2020,1353,1
5506,27/04/2020,1356,1
5507,27/04/2020,1403,1
5508,27/04/2020,1404,2
5509,27/04/2020,1405,3
5510,27/04/2020,1406,1
5511,27/04/2020,1409,6
5512,27/04/2020,1413,7
5513,27/04/2020,1416,1
5514,27/04/2020,1457,1
5515,27/04/2020,1458,1
5516,27/04/2020,1459,3
5517,27/04/2020,1461,2
5518,27/04/2020,1513,1
5519,27/04/2020,1514,2
5520,27/04/2020,1515,1
5521,27/04/2020,1522,1
5522,27/04/2020,1523,1
5523,27/04/2020,1524,1
5524,27/04/2020,1558,1
5525,27/04/2020,1567,1
5526,27/04/2020,1568,7
5527,27/04/2020,1572,5
5528,27/04/2020,1574,1
5529,27/04/2020,1579,1
5530,27/04/2020,1616,8
5531,27/04/2020,1623,3
5532,27/04/2020,1627,2
5533,27/04/2020,1628,22
5534,27/04/2020,1629,4
5535,27/04/2020,1630,1
5536,27/04/2020,1675,1
5537,27/04/2020,1676,1
5538,27/04/2020,1678,1
5539,27/04/2020,1730,2
5540,27/04/2020,1746,1
5541,27/04/2020,1783,1
5542,27/04/2020,1797,1
5543,27/04/2020,1799,2
5544,27/04/2020,1807,1
5545,27/04/2020,1832,1
5546,27/04/2020,1888,1
5547,27/04/2020,1889,2
5548,27/04/2020,1916,1
5549,27/04/2020,1948,1
5550,27/04/2020,1951,1
5551,27/04/2020,1953,1
5552,27/04/2020,2009,1
5553,27/04/2020,2019,1
5554,27/04/2020,2027,1
5555,27/04/2020,2059,1
5556,27/04/2020,2110,1
5723,28/04/2020,536,1
5724,28/04/2020,581,1
5725,28/04/2020,691,1
5726,28/04/2020,803,1
5727,28/04/2020,857,1
5728,28/04/2020,859,2
5729,28/04/2020,911,1
5730,28/04/2020,914,1
5731,28/04/2020,1007,1
5732,28/04/2020,1021,1
5733,28/04/2020,1026,1
5734,28/04/2020,1068,1
5735,28/04/2020,1074,1
5736,28/04/2020,1076,1
5737,28/04/2020,1077,1
5738,28/04/2020,1082,2
5739,28/04/2020,1089,9
5740,28/04/2020,1121,2
5741,28/04/2020,1122,1
5742,28/04/2020,1123,7
5743,28/04/2020,1124,2
5744,28/04/2020,1126,1
5745,28/04/2020,1127,1
5746,28/04/2020,1129,1
5747,28/04/2020,1133,1
5748,28/04/2020,1138,1
5749,28/04/2020,1183,3
5750,28/04/2020,1185,2
5751,28/04/2020,1198,1
5752,28/04/2020,1230,1
5753,28/04/2020,1237,1
5754,28/04/2020,1238,2
5755,28/04/2020,1239,6
5756,28/04/2020,1240,1
5757,28/04/2020,1241,1
5758,28/04/2020,1280,1
5759,28/04/2020,1284,1
5760,28/04/2020,1293,3
5761,28/04/2020,1294,8
5762,28/04/2020,1295,1
5763,28/04/2020,1299,5
5764,28/04/2020,1349,3
5765,28/04/2020,1351,1
5766,28/04/2020,1353,1
5767,28/04/2020,1357,1
5768,28/04/2020,1359,1
5769,28/04/2020,1395,1
5770,28/04/2020,1396,1
5771,28/04/2020,1397,1
5772,28/04/2020,1400,1
5773,28/04/2020,1404,1
5774,28/04/2020,1405,1
5775,28/04/2020,1408,1
5776,28/04/2020,1409,2
5777,28/04/2020,1410,1
5778,28/04/2020,1411,1
5779,28/04/2020,1425,1
5780,28/04/2020,1457,2
5781,28/04/2020,1458,2
5782,28/04/2020,1459,3
5783,28/04/2020,1463,1
5784,28/04/2020,1467,1
5785,28/04/2020,1468,2
5786,28/04/2020,1515,1
5787,28/04/2020,1521,1
5788,28/04/2020,1522,1
5789,28/04/2020,1523,2
5790,28/04/2020,1524,1
5791,28/04/2020,1526,2
5792,28/04/2020,1567,1
5793,28/04/2020,1568,1
5794,28/04/2020,1572,2
5795,28/04/2020,1615,1
5796,28/04/2020,1616,2
5797,28/04/2020,1620,1
5798,28/04/2020,1623,3
5799,28/04/2020,1628,4
5800,28/04/2020,1629,1
5801,28/04/2020,1679,1
5802,28/04/2020,1683,1
5803,28/04/2020,1684,1
5804,28/04/2020,1695,1
5805,28/04/2020,1725,1
5806,28/04/2020,1731,1
5807,28/04/2020,1735,1
5808,28/04/2020,1740,2
5809,28/04/2020,1741,2
5810,28/04/2020,1748,1
5811,28/04/2020,1779,1
5812,28/04/2020,1781,1
5813,28/04/2020,1799,2
5814,28/04/2020,1800,1
5815,28/04/2020,1834,2
5816,28/04/2020,1835,1
5817,28/04/2020,1891,1
5818,28/04/2020,1947,1
5819,28/04/2020,2000,1
5820,28/04/2020,2001,1
5821,28/04/2020,2021,1
5822,28/04/2020,2218,1
5823,28/04/2020,2327,1
5824,28/04/2020,2335,1
5965,29/04/2020,354,1
5966,29/04/2020,412,3
5967,29/04/2020,430,1
5968,29/04/2020,526,1
5969,29/04/2020,640,1
5970,29/04/2020,694,2
5971,29/04/2020,750,2
5972,29/04/2020,855,1
5973,29/04/2020,857,1
5974,29/04/2020,860,3
5975,29/04/2020,868,1
5976,29/04/2020,910,1
5977,29/04/2020,911,2
5978,29/04/2020,912,1
5979,29/04/2020,950,1
5980,29/04/2020,959,3
5981,29/04/2020,1019,3
5982,29/04/2020,1021,4
5983,29/04/2020,1062,1
5984,29/04/2020,1063,1
5985,29/04/2020,1065,1
5986,29/04/2020,1072,2
5987,29/04/2020,1073,2
5988,29/04/2020,1074,1
5989,29/04/2020,1075,2
5990,29/04/2020,1077,1
5991,29/04/2020,1079,2
5992,29/04/2020,1088,1
5993,29/04/2020,1120,1
5994,29/04/2020,1121,1
5995,29/04/2020,1127,2
5996,29/04/2020,1131,3
5997,29/04/2020,1135,1
5998,29/04/2020,1178,1
5999,29/04/2020,1180,1
6000,29/04/2020,1183,5
6001,29/04/2020,1184,6
6002,29/04/2020,1185,1
6003,29/04/2020,1190,2
6004,29/04/2020,1193,1
6005,29/04/2020,1196,1
6006,29/04/2020,1234,1
6007,29/04/2020,1236,1
6008,29/04/2020,1237,2
6009,29/04/2020,1238,5
6010,29/04/2020,1239,6
6011,29/04/2020,1240,2
6012,29/04/2020,1241,2
6013,29/04/2020,1245,5
6014,29/04/2020,1246,1
6015,29/04/2020,1280,1
6016,29/04/2020,1292,2
6017,29/04/2020,1293,9
6018,29/04/2020,1294,18
6019,29/04/2020,1295,10
6020,29/04/2020,1296,1
6021,29/04/2020,1298,2
6022,29/04/2020,1299,8
6023,29/04/2020,1300,1
6024,29/04/2020,1304,1
6025,29/04/2020,1348,2
6026,29/04/2020,1349,2
6027,29/04/2020,1350,10
6028,29/04/2020,1398,1
6029,29/04/2020,1399,1
6030,29/04/2020,1403,1
6031,29/04/2020,1405,5
6032,29/04/2020,1406,1
6033,29/04/2020,1408,1
6034,29/04/2020,1409,3
6035,29/04/2020,1457,3
6036,29/04/2020,1458,2
6037,29/04/2020,1460,1
6038,29/04/2020,1461,4
6039,29/04/2020,1464,2
6040,29/04/2020,1468,1
6041,29/04/2020,1512,1
6042,29/04/2020,1513,4
6043,29/04/2020,1516,1
6044,29/04/2020,1521,2
6045,29/04/2020,1528,1
6046,29/04/2020,1565,1
6047,29/04/2020,1572,1
6048,29/04/2020,1578,2
6049,29/04/2020,1614,1
6050,29/04/2020,1628,1
6051,29/04/2020,1638,1
6052,29/04/2020,1671,1
6053,29/04/2020,1675,2
6054,29/04/2020,1683,1
6055,29/04/2020,1720,4
6056,29/04/2020,1730,1
6057,29/04/2020,1740,3
6058,29/04/2020,1743,1
6059,29/04/2020,1780,4
6060,29/04/2020,1834,1
6061,29/04/2020,1850,1
6062,29/04/2020,1909,1
6063,29/04/2020,1912,1
6064,29/04/2020,1913,1
6065,29/04/2020,1949,1
6066,29/04/2020,2008,1
6067,29/04/2020,2174,1
6068,29/04/2020,2340,1
6069,29/04/2020,2393,1
6216,30/04/2020,318,1
6217,30/04/2020,640,1
6218,30/04/2020,694,1
6219,30/04/2020,750,1
6220,30/04/2020,805,1
6221,30/04/2020,857,1
6222,30/04/2020,908,1
6223,30/04/2020,910,1
6224,30/04/2020,922,1
6225,30/04/2020,959,2
6226,30/04/2020,962,1
6227,30/04/2020,967,1
6228,30/04/2020,977,1
6229,30/04/2020,1018,4
6230,30/04/2020,1019,1
6231,30/04/2020,1027,1
6232,30/04/2020,1030,1
6233,30/04/2020,1066,1
6234,30/04/2020,1073,1
6235,30/04/2020,1075,1
6236,30/04/2020,1077,4
6237,30/04/2020,1084,1
6238,30/04/2020,1116,1
6239,30/04/2020,1122,1
6240,30/04/2020,1127,3
6241,30/04/2020,1128,2
6242,30/04/2020,1129,1
6243,30/04/2020,1137,1
6244,30/04/2020,1146,1
6245,30/04/2020,1182,1
6246,30/04/2020,1183,7
6247,30/04/2020,1185,6
6248,30/04/2020,1186,1
6249,30/04/2020,1192,2
6250,30/04/2020,1195,1
6251,30/04/2020,1226,1
6252,30/04/2020,1229,1
6253,30/04/2020,1237,2
6254,30/04/2020,1238,9
6255,30/04/2020,1239,2
6256,30/04/2020,1240,2
6257,30/04/2020,1244,1
6258,30/04/2020,1249,1
6259,30/04/2020,1280,3
6260,30/04/2020,1293,9
6261,30/04/2020,1294,15
6262,30/04/2020,1295,2
6263,30/04/2020,1296,1
6264,30/04/2020,1297,1
6265,30/04/2020,1299,2
6266,30/04/2020,1300,1
6267,30/04/2020,1303,2
6268,30/04/2020,1337,1
6269,30/04/2020,1344,1
6270,30/04/2020,1348,2
6271,30/04/2020,1350,4
6272,30/04/2020,1352,1
6273,30/04/2020,1353,5
6274,30/04/2020,1381,2
6275,30/04/2020,1384,1
6276,30/04/2020,1396,1
6277,30/04/2020,1397,2
6278,30/04/2020,1403,2
6279,30/04/2020,1404,1
6280,30/04/2020,1405,2
6281,30/04/2020,1406,1
6282,30/04/2020,1408,4
6283,30/04/2020,1409,10
6284,30/04/2020,1412,1
6285,30/04/2020,1415,1
6286,30/04/2020,1457,1
6287,30/04/2020,1458,2
6288,30/04/2020,1459,5
6289,30/04/2020,1460,4
6290,30/04/2020,1461,6
6291,30/04/2020,1464,1
6292,30/04/2020,1465,1
6293,30/04/2020,1467,1
6294,30/04/2020,1468,1
6295,30/04/2020,1496,1
6296,30/04/2020,1504,3
6297,30/04/2020,1513,1
6298,30/04/2020,1514,1
6299,30/04/2020,1519,1
6300,30/04/2020,1524,1
6301,30/04/2020,1527,1
6302,30/04/2020,1567,2
6303,30/04/2020,1572,1
6304,30/04/2020,1575,6
6305,30/04/2020,1622,1
6306,30/04/2020,1624,1
6307,30/04/2020,1625,2
6308,30/04/2020,1627,4
6309,30/04/2020,1628,4
6310,30/04/2020,1629,2
6311,30/04/2020,1634,1
6312,30/04/2020,1680,1
6313,30/04/2020,1682,2
6314,30/04/2020,1683,1
6315,30/04/2020,1684,1
6316,30/04/2020,1688,1
6317,30/04/2020,1689,1
6318,30/04/2020,1720,1
6319,30/04/2020,1740,5
6320,30/04/2020,1741,1
6321,30/04/2020,1779,1
6322,30/04/2020,1840,1
6323,30/04/2020,1857,1
6324,30/04/2020,1859,1
6325,30/04/2020,1865,1
6326,30/04/2020,1909,1
6327,30/04/2020,1910,1
6328,30/04/2020,1912,2
6329,30/04/2020,1913,1
6330,30/04/2020,1915,2
6331,30/04/2020,1916,1
6332,30/04/2020,1946,1
6333,30/04/2020,1953,1
6334,30/04/2020,1965,1
6335,30/04/2020,2004,1
6336,30/04/2020,2007,1
6337,30/04/2020,2018,3
6338,30/04/2020,2057,1
6339,30/04/2020,2073,1
6340,30/04/2020,2110,1
6341,30/04/2020,2175,1
6342,30/04/2020,2231,1
6343,30/04/2020,2336,1
6344,30/04/2020,2395,1
0,01/05/2020,583,1
1,01/05/2020,748,1
2,01/05/2020,802,2
3,01/05/2020,803,4
4,01/05/2020,851,1
5,01/05/2020,860,1
6,01/05/2020,911,1
7,01/05/2020,914,1
8,01/05/2020,918,1
9,01/05/2020,947,1
10,01/05/2020,959,2
11,01/05/2020,963,3
12,01/05/2020,966,1
13,01/05/2020,1006,1
14,01/05/2020,1016,1
15,01/05/2020,1017,1
16,01/05/2020,1018,2
17,01/05/2020,1020,1
18,01/05/2020,1021,1
19,01/05/2020,1022,1
20,01/05/2020,1024,1
21,01/05/2020,1026,1
22,01/05/2020,1061,1
23,01/05/2020,1073,2
24,01/05/2020,1074,2
25,01/05/2020,1075,2
26,01/05/2020,1076,1
27,01/05/2020,1077,3
28,01/05/2020,1083,2
29,01/05/2020,1084,1
30,01/05/2020,1126,1
31,01/05/2020,1127,1
32,01/05/2020,1128,7
33,01/05/2020,1130,3
34,01/05/2020,1131,2
35,01/05/2020,1139,2
36,01/05/2020,1143,1
37,01/05/2020,1170,1
38,01/05/2020,1174,1
39,01/05/2020,1178,1
40,01/05/2020,1180,1
41,01/05/2020,1183,1
42,01/05/2020,1184,7
43,01/05/2020,1185,5
44,01/05/2020,1192,2
45,01/05/2020,1193,1
46,01/05/2020,1227,1
47,01/05/2020,1228,1
48,01/05/2020,1229,3
49,01/05/2020,1232,1
50,01/05/2020,1233,2
51,01/05/2020,1237,1
52,01/05/2020,1238,4
53,01/05/2020,1239,3
54,01/05/2020,1240,1
55,01/05/2020,1244,1
56,01/05/2020,1281,1
57,01/05/2020,1291,1
58,01/05/2020,1292,2
59,01/05/2020,1293,2
60,01/05/2020,1294,18
61,01/05/2020,1295,3
62,01/05/2020,1296,2
63,01/05/2020,1299,1
64,01/05/2020,1304,1
65,01/05/2020,1337,3
66,01/05/2020,1340,1
67,01/05/2020,1343,1
68,01/05/2020,1349,10
69,01/05/2020,1350,6
70,01/05/2020,1352,3
71,01/05/2020,1353,1
72,01/05/2020,1354,2
73,01/05/2020,1356,1
74,01/05/2020,1358,1
75,01/05/2020,1400,5
76,01/05/2020,1402,1
77,01/05/2020,1403,5
78,01/05/2020,1404,3
79,01/05/2020,1409,4
80,01/05/2020,1410,2
81,01/05/2020,1411,1
82,01/05/2020,1414,1
83,01/05/2020,1454,1
84,01/05/2020,1457,1
85,01/05/2020,1458,1
86,01/05/2020,1459,2
87,01/05/2020,1460,1
88,01/05/2020,1461,3
89,01/05/2020,1463,1
90,01/05/2020,1464,8
91,01/05/2020,1469,2
92,01/05/2020,1471,1
93,01/05/2020,1510,2
94,01/05/2020,1513,2
95,01/05/2020,1515,2
96,01/05/2020,1519,3
97,01/05/2020,1520,1
98,01/05/2020,1524,1
99,01/05/2020,1525,1
100,01/05/2020,1527,1
101,01/05/2020,1556,2
102,01/05/2020,1568,1
103,01/05/2020,1573,1
104,01/05/2020,1580,2
105,01/05/2020,1581,2
106,01/05/2020,1612,1
107,01/05/2020,1619,1
108,01/05/2020,1627,1
109,01/05/2020,1629,1
110,01/05/2020,1630,3
111,01/05/2020,1635,2
112,01/05/2020,1638,2
113,01/05/2020,1639,1
114,01/05/2020,1667,1
115,01/05/2020,1668,1
116,01/05/2020,1671,1
117,01/05/2020,1680,1
118,01/05/2020,1683,5
119,01/05/2020,1684,1
120,01/05/2020,1730,1
121,01/05/2020,1734,1
122,01/05/2020,1736,1
123,01/05/2020,1737,1
124,01/05/2020,1738,1
125,01/05/2020,1740,1
126,01/05/2020,1744,1
127,01/05/2020,1799,1
128,01/05/2020,1834,1
129,01/05/2020,1953,5
130,01/05/2020,1998,1
131,01/05/2020,2064,1
132,01/05/2020,2281,2
133,01/05/2020,2283,1
134,01/05/2020,2336,1
135,01/05/2020,2441,1
136,02/05/2020,581,1
137,02/05/2020,693,1
138,02/05/2020,797,1
139,02/05/2020,911,1
140,02/05/2020,923,1
141,02/05/2020,966,1
142,02/05/2020,973,1
143,02/05/2020,975,1
144,02/05/2020,1017,1
145,02/05/2020,1018,3
146,02/05/2020,1021,4
147,02/05/2020,1024,1
148,02/05/2020,1026,1
149,02/05/2020,1067,1
150,02/05/2020,1071,1
151,02/05/2020,1072,1
152,02/05/2020,1073,1
153,02/05/2020,1074,2
154,02/05/2020,1076,1
155,02/05/2020,1077,2
156,02/05/2020,1078,2
157,02/05/2020,1082,2
158,02/05/2020,1084,1
159,02/05/2020,1085,2
160,02/05/2020,1115,1
161,02/05/2020,1116,1
162,02/05/2020,1117,1
163,02/05/2020,1127,1
164,02/05/2020,1128,5
165,02/05/2020,1129,1
166,02/05/2020,1134,1
167,02/05/2020,1139,1
168,02/05/2020,1169,1
169,02/05/2020,1173,1
170,02/05/2020,1174,2
171,02/05/2020,1180,3
172,02/05/2020,1183,3
173,02/05/2020,1184,2
174,02/05/2020,1185,1
175,02/05/2020,1191,2
176,02/05/2020,1192,1
177,02/05/2020,1193,1
178,02/05/2020,1226,1
179,02/05/2020,1233,2
180,02/05/2020,1236,1
181,02/05/2020,1237,2
182,02/05/2020,1238,1
183,02/05/2020,1239,3
184,02/05/2020,1241,2
185,02/05/2020,1244,1
186,02/05/2020,1245,1
187,02/05/2020,1246,1
188,02/05/2020,1293,5
189,02/05/2020,1294,18
190,02/05/2020,1295,5
191,02/05/2020,1299,2
192,02/05/2020,1300,2
193,02/05/2020,1304,3
194,02/05/2020,1311,1
195,02/05/2020,1337,15
196,02/05/2020,1344,1
197,02/05/2020,1349,3
198,02/05/2020,1350,3
199,02/05/2020,1351,1
200,02/05/2020,1353,2
201,02/05/2020,1397,1
202,02/05/2020,1403,2
203,02/05/2020,1404,6
204,02/05/2020,1405,3
205,02/05/2020,1406,1
206,02/05/2020,1408,1
207,02/05/2020,1409,1
208,02/05/2020,1410,2
209,02/05/2020,1411,1
210,02/05/2020,1415,1
211,02/05/2020,1437,1
212,02/05/2020,1457,3
213,02/05/2020,1459,1
214,02/05/2020,1460,2
215,02/05/2020,1461,3
216,02/05/2020,1463,1
217,02/05/2020,1512,3
218,02/05/2020,1513,2
219,02/05/2020,1515,2
220,02/05/2020,1516,1
221,02/05/2020,1521,7
222,02/05/2020,1568,1
223,02/05/2020,1572,1
224,02/05/2020,1574,1
225,02/05/2020,1580,1
226,02/05/2020,1628,1
227,02/05/2020,1629,2
228,02/05/2020,1638,2
229,02/05/2020,1641,1
230,02/05/2020,1676,1
231,02/05/2020,1683,1
232,02/05/2020,1685,4
233,02/05/2020,1686,1
234,02/05/2020,1726,2
235,02/05/2020,1728,1
236,02/05/2020,1741,1
237,02/05/2020,1742,1
238,02/05/2020,1798,1
239,02/05/2020,1804,1
240,02/05/2020,1832,1
241,02/05/2020,1850,1
242,02/05/2020,1855,1
243,02/05/2020,1940,2
244,02/05/2020,1943,1
245,02/05/2020,2006,2
246,02/05/2020,2007,1
247,02/05/2020,2018,1
248,02/05/2020,2026,1
249,02/05/2020,2055,1
250,02/05/2020,2056,1
251,02/05/2020,2058,1
252,02/05/2020,2065,1
253,02/05/2020,2224,1
254,02/05/2020,2283,3
255,02/05/2020,2336,7
256,02/05/2020,2338,1
257,02/05/2020,2339,1
258,02/05/2020,2387,3
259,02/05/2020,2391,3
260,02/05/2020,2393,1
261,02/05/2020,2447,1
262,03/05/2020,585,1
263,03/05/2020,638,1
264,03/05/2020,802,1
265,03/05/2020,805,1
266,03/05/2020,856,1
267,03/05/2020,857,3
268,03/05/2020,911,3
269,03/05/2020,920,1
270,03/05/2020,959,1
271,03/05/2020,962,1
272,03/05/2020,967,1
273,03/05/2020,971,1
274,03/05/2020,1018,5
275,03/05/2020,1019,1
276,03/05/2020,1021,4
277,03/05/2020,1026,2
278,03/05/2020,1028,1
279,03/05/2020,1072,1
280,03/05/2020,1073,4
281,03/05/2020,1074,2
282,03/05/2020,1075,2
283,03/05/2020,1076,1
284,03/05/2020,1077,3
285,03/05/2020,1078,2
286,03/05/2020,1081,1
287,03/05/2020,1085,2
288,03/05/2020,1089,1
289,03/05/2020,1118,2
290,03/05/2020,1123,1
291,03/05/2020,1126,1
292,03/05/2020,1127,1
293,03/05/2020,1128,2
294,03/05/2020,1129,2
295,03/05/2020,1130,3
296,03/05/2020,1171,1
297,03/05/2020,1176,1
298,03/05/2020,1183,2
299,03/05/2020,1184,1
300,03/05/2020,1185,3
301,03/05/2020,1191,1
302,03/05/2020,1192,3
303,03/05/2020,1237,1
304,03/05/2020,1238,3
305,03/05/2020,1239,6
306,03/05/2020,1240,9
307,03/05/2020,1243,1
308,03/05/2020,1244,2
309,03/05/2020,1250,2
310,03/05/2020,1252,2
311,03/05/2020,1291,2
312,03/05/2020,1293,3
313,03/05/2020,1294,10
314,03/05/2020,1295,3
315,03/05/2020,1296,1
316,03/05/2020,1299,1
317,03/05/2020,1300,1
318,03/05/2020,1302,1
319,03/05/2020,1305,1
320,03/05/2020,1343,1
321,03/05/2020,1348,2
322,03/05/2020,1349,3
323,03/05/2020,1351,2
324,03/05/2020,1354,2
325,03/05/2020,1357,1
326,03/05/2020,1361,3
327,03/05/2020,1363,1
328,03/05/2020,1381,1
329,03/05/2020,1402,1
330,03/05/2020,1403,1
331,03/05/2020,1405,6
332,03/05/2020,1406,3
333,03/05/2020,1408,1
334,03/05/2020,1409,1
335,03/05/2020,1411,5
336,03/05/2020,1412,1
337,03/05/2020,1416,1
338,03/05/2020,1419,1
339,03/05/2020,1437,2
340,03/05/2020,1452,1
341,03/05/2020,1458,1
342,03/05/2020,1459,2
343,03/05/2020,1460,2
344,03/05/2020,1461,1
345,03/05/2020,1466,1
346,03/05/2020,1467,1
347,03/05/2020,1468,3
348,03/05/2020,1469,2
349,03/05/2020,1472,1
350,03/05/2020,1500,1
351,03/05/2020,1512,4
352,03/05/2020,1513,3
353,03/05/2020,1515,5
354,03/05/2020,1519,4
355,03/05/2020,1520,3
356,03/05/2020,1523,1
357,03/05/2020,1524,3
358,03/05/2020,1556,1
359,03/05/2020,1569,1
360,03/05/2020,1581,1
361,03/05/2020,1582,1
362,03/05/2020,1628,4
363,03/05/2020,1629,5
364,03/05/2020,1630,1
365,03/05/2020,1664,1
366,03/05/2020,1666,1
367,03/05/2020,1680,1
368,03/05/2020,1681,1
369,03/05/2020,1683,12
370,03/05/2020,1684,2
371,03/05/2020,1685,1
372,03/05/2020,1687,1
373,03/05/2020,1688,1
374,03/05/2020,1693,1
375,03/05/2020,1720,1
376,03/05/2020,1725,1
377,03/05/2020,1730,1
378,03/05/2020,1731,1
379,03/05/2020,1734,1
380,03/05/2020,1736,1
381,03/05/2020,1740,1
382,03/05/2020,1742,1
383,03/05/2020,1749,1
384,03/05/2020,1781,1
385,03/05/2020,1782,1
386,03/05/2020,1797,2
387,03/05/2020,1840,1
388,03/05/2020,1843,1
389,03/05/2020,1853,1
390,03/05/2020,1858,1
391,03/05/2020,1944,1
392,03/05/2020,1951,1
393,03/05/2020,1967,1
394,03/05/2020,1968,6
395,03/05/2020,1994,3
396,03/05/2020,2018,2
397,03/05/2020,2174,1
398,03/05/2020,2220,1
399,03/05/2020,2281,1
400,03/05/2020,2391,1
401,03/05/2020,2445,1
402,03/05/2020,2446,1
403,03/05/2020,2448,1
432,04/05/2020,750,1
433,04/05/2020,799,1
434,04/05/2020,836,1
435,04/05/2020,839,1
436,04/05/2020,857,4
437,04/05/2020,910,1
438,04/05/2020,911,1
439,04/05/2020,912,1
440,04/05/2020,918,1
441,04/05/2020,923,1
442,04/05/2020,947,1
443,04/05/2020,959,3
444,04/05/2020,1011,2
445,04/05/2020,1017,3
446,04/05/2020,1018,1
447,04/05/2020,1019,1
448,04/05/2020,1020,1
449,04/05/2020,1021,4
450,04/05/2020,1024,1
451,04/05/2020,1025,2
452,04/05/2020,1026,3
453,04/05/2020,1061,2
454,04/05/2020,1068,1
455,04/05/2020,1072,1
456,04/05/2020,1073,2
457,04/05/2020,1075,1
458,04/05/2020,1079,1
459,04/05/2020,1086,1
460,04/05/2020,1112,1
461,04/05/2020,1114,1
462,04/05/2020,1115,1
463,04/05/2020,1117,1
464,04/05/2020,1119,1
465,04/05/2020,1121,1
466,04/05/2020,1124,1
467,04/05/2020,1127,3
468,04/05/2020,1129,4
469,04/05/2020,1130,1
470,04/05/2020,1131,2
471,04/05/2020,1135,2
472,04/05/2020,1137,1
473,04/05/2020,1139,1
474,04/05/2020,1170,1
475,04/05/2020,1171,1
476,04/05/2020,1173,4
477,04/05/2020,1176,1
478,04/05/2020,1177,1
479,04/05/2020,1182,1
480,04/05/2020,1184,5
481,04/05/2020,1228,1
482,04/05/2020,1232,2
483,04/05/2020,1235,1
484,04/05/2020,1238,4
485,04/05/2020,1239,6
486,04/05/2020,1240,1
487,04/05/2020,1283,1
488,04/05/2020,1287,1
489,04/05/2020,1289,1
490,04/05/2020,1291,1
491,04/05/2020,1293,5
492,04/05/2020,1294,7
493,04/05/2020,1295,5
494,04/05/2020,1296,1
495,04/05/2020,1297,1
496,04/05/2020,1299,1
497,04/05/2020,1304,3
498,04/05/2020,1347,1
499,04/05/2020,1348,1
500,04/05/2020,1349,3
501,04/05/2020,1350,1
502,04/05/2020,1351,1
503,04/05/2020,1353,1
504,04/05/2020,1354,1
505,04/05/2020,1357,4
506,04/05/2020,1358,1
